first_week_day,last_week_day,age_group,gender,weekly_tests_num,weekly_cases,weekly_deceased
04/04/2021,10/04/2021,50-54,Not Binary,31,0,0
04/04/2021,10/04/2021,50-54,Women,7827,34,0
04/04/2021,10/04/2021,55-59,Men,4605,0,0
04/04/2021,10/04/2021,55-59,Not Binary,0,0,0
04/04/2021,10/04/2021,55-59,Women,7055,25,0
04/04/2021,10/04/2021,60-64,Men,4048,24,0
04/04/2021,10/04/2021,60-64,Not Binary,0,0,0
04/04/2021,10/04/2021,60-64,Women,6693,29,0
04/04/2021,10/04/2021,65-69,Men,3392,0,0
04/04/2021,10/04/2021,65-69,Not Binary,0,0,0
04/04/2021,10/04/2021,65-69,Women,4931,28,0
04/04/2021,10/04/2021,70-74,Men,2800,0,0
04/04/2021,10/04/2021,70-74,Not Binary,0,0,0
04/04/2021,10/04/2021,70-74,Women,3905,18,0
04/04/2021,10/04/2021,75-79,Men,1619,0,0
04/04/2021,10/04/2021,75-79,Not Binary,0,0,0
04/04/2021,10/04/2021,75-79,Women,2263,0,0
04/04/2021,10/04/2021,80+,Men,3241,25,0
04/04/2021,10/04/2021,80+,Not Binary,0,0,0
04/04/2021,10/04/2021,80+,Women,6798,28,0
04/04/2021,10/04/2021,NULL,Men,4378,28,0
04/04/2021,10/04/2021,NULL,Not Binary,147,0,0
04/04/2021,10/04/2021,NULL,Women,2937,0,0
11/04/2021,17/04/2021,0-19,Men,49031,223,0
11/04/2021,17/04/2021,0-19,Not Binary,346,0,0
11/04/2021,17/04/2021,0-19,Women,52798,257,0
11/04/2021,17/04/2021,20-24,Men,7260,23,0
11/04/2021,17/04/2021,20-24,Not Binary,87,0,0
11/04/2021,17/04/2021,20-24,Women,8268,32,0
11/04/2021,17/04/2021,25-29,Men,7026,28,0
11/04/2021,17/04/2021,25-29,Not Binary,102,0,0
11/04/2021,17/04/2021,25-29,Women,8265,30,0
11/04/2021,17/04/2021,30-34,Men,7069,31,0
11/04/2021,17/04/2021,30-34,Not Binary,106,0,0
11/04/2021,17/04/2021,30-34,Women,8613,37,0
11/04/2021,17/04/2021,35-39,Men,6539,21,0
11/04/2021,17/04/2021,35-39,Not Binary,68,0,0
11/04/2021,17/04/2021,35-39,Women,7725,35,0
11/04/2021,17/04/2021,40-44,Men,6113,24,0
11/04/2021,17/04/2021,40-44,Not Binary,59,0,0
11/04/2021,17/04/2021,40-44,Women,7224,20,0
11/04/2021,17/04/2021,45-49,Men,5593,17,0
11/04/2021,17/04/2021,45-49,Not Binary,45,0,0
11/04/2021,17/04/2021,45-49,Women,7150,32,0
11/04/2021,17/04/2021,50-54,Men,4552,0,0
11/04/2021,17/04/2021,50-54,Not Binary,41,0,0
11/04/2021,17/04/2021,50-54,Women,6317,18,0
11/04/2021,17/04/2021,55-59,Men,4001,0,0
11/04/2021,17/04/2021,55-59,Not Binary,0,0,0
11/04/2021,17/04/2021,55-59,Women,5928,15,0
11/04/2021,17/04/2021,60-64,Men,3392,0,0
11/04/2021,17/04/2021,60-64,Not Binary,0,0,0
11/04/2021,17/04/2021,60-64,Women,5659,15,0
11/04/2021,17/04/2021,65-69,Men,3014,0,0
11/04/2021,17/04/2021,65-69,Not Binary,0,0,0
11/04/2021,17/04/2021,65-69,Women,4409,0,0
11/04/2021,17/04/2021,70-74,Men,2319,0,0
11/04/2021,17/04/2021,70-74,Not Binary,16,0,0
11/04/2021,17/04/2021,70-74,Women,3239,0,0
11/04/2021,17/04/2021,75-79,Men,1145,0,0
11/04/2021,17/04/2021,75-79,Not Binary,0,0,0
11/04/2021,17/04/2021,75-79,Women,1452,16,0
11/04/2021,17/04/2021,80+,Men,1741,0,0
11/04/2021,17/04/2021,80+,Not Binary,0,0,0
11/04/2021,17/04/2021,80+,Women,3335,20,0
11/04/2021,17/04/2021,NULL,Men,5359,0,0
11/04/2021,17/04/2021,NULL,Not Binary,199,0,0
11/04/2021,17/04/2021,NULL,Women,3697,34,0
18/04/2021,24/04/2021,0-19,Men,41335,160,0
18/04/2021,24/04/2021,0-19,Not Binary,292,0,0
18/04/2021,24/04/2021,0-19,Women,45030,218,0
18/04/2021,24/04/2021,20-24,Men,6073,20,0
18/04/2021,24/04/2021,20-24,Not Binary,65,0,0
18/04/2021,24/04/2021,20-24,Women,7610,21,0
18/04/2021,24/04/2021,25-29,Men,7210,19,0
18/04/2021,24/04/2021,25-29,Not Binary,70,0,0
18/04/2021,24/04/2021,25-29,Women,8606,23,0
18/04/2021,24/04/2021,30-34,Men,7502,20,0
18/04/2021,24/04/2021,30-34,Not Binary,89,0,0
18/04/2021,24/04/2021,30-34,Women,9312,22,0
18/04/2021,24/04/2021,35-39,Men,7240,15,0
18/04/2021,24/04/2021,35-39,Not Binary,77,0,0
18/04/2021,24/04/2021,35-39,Women,8501,24,0
18/04/2021,24/04/2021,40-44,Men,6614,30,0
18/04/2021,24/04/2021,40-44,Not Binary,53,0,0
18/04/2021,24/04/2021,40-44,Women,8091,23,0
18/04/2021,24/04/2021,45-49,Men,6368,20,0
18/04/2021,24/04/2021,45-49,Not Binary,40,0,0
18/04/2021,24/04/2021,45-49,Women,7767,27,0
18/04/2021,24/04/2021,50-54,Men,5012,0,0
18/04/2021,24/04/2021,50-54,Not Binary,30,0,0
18/04/2021,24/04/2021,50-54,Women,6991,0,0
18/04/2021,24/04/2021,55-59,Men,4218,0,0
18/04/2021,24/04/2021,55-59,Not Binary,18,0,0
18/04/2021,24/04/2021,55-59,Women,6323,16,0
18/04/2021,24/04/2021,60-64,Men,3753,0,0
18/04/2021,24/04/2021,60-64,Not Binary,0,0,0
18/04/2021,24/04/2021,60-64,Women,5862,0,0
18/04/2021,24/04/2021,65-69,Men,3161,0,0
18/04/2021,24/04/2021,65-69,Not Binary,0,0,0
18/04/2021,24/04/2021,65-69,Women,4522,0,0
18/04/2021,24/04/2021,70-74,Men,2483,0,0
18/04/2021,24/04/2021,70-74,Not Binary,0,0,0
18/04/2021,24/04/2021,70-74,Women,3325,0,0
18/04/2021,24/04/2021,75-79,Men,1258,0,0
18/04/2021,24/04/2021,75-79,Not Binary,0,0,0
18/04/2021,24/04/2021,75-79,Women,1517,0,0
18/04/2021,24/04/2021,80+,Men,1826,0,0
18/04/2021,24/04/2021,80+,Not Binary,0,0,0
18/04/2021,24/04/2021,80+,Women,3525,16,0
18/04/2021,24/04/2021,NULL,Men,4432,20,0
18/04/2021,24/04/2021,NULL,Not Binary,201,0,0
18/04/2021,24/04/2021,NULL,Women,2923,25,0
25/04/2021,01/05/2021,0-19,Men,32060,133,0
25/04/2021,01/05/2021,0-19,Not Binary,229,0,0
25/04/2021,01/05/2021,0-19,Women,35985,148,0
25/04/2021,01/05/2021,20-24,Men,5060,0,0
25/04/2021,01/05/2021,20-24,Not Binary,70,0,0
25/04/2021,01/05/2021,20-24,Women,6282,0,0
25/04/2021,01/05/2021,25-29,Men,6372,19,0
25/04/2021,01/05/2021,25-29,Not Binary,68,0,0
25/04/2021,01/05/2021,25-29,Women,7756,0,0
25/04/2021,01/05/2021,30-34,Men,7178,0,0
25/04/2021,01/05/2021,30-34,Not Binary,89,0,0
25/04/2021,01/05/2021,30-34,Women,8450,18,0
25/04/2021,01/05/2021,35-39,Men,6703,0,0
25/04/2021,01/05/2021,35-39,Not Binary,73,0,0
25/04/2021,01/05/2021,35-39,Women,7576,0,0
25/04/2021,01/05/2021,40-44,Men,6357,0,0
25/04/2021,01/05/2021,40-44,Not Binary,40,0,0
25/04/2021,01/05/2021,40-44,Women,7033,0,0
25/04/2021,01/05/2021,45-49,Men,5978,0,0
25/04/2021,01/05/2021,45-49,Not Binary,33,0,0
25/04/2021,01/05/2021,45-49,Women,6820,0,0
25/04/2021,01/05/2021,50-54,Men,4724,0,0
25/04/2021,01/05/2021,50-54,Not Binary,25,0,0
25/04/2021,01/05/2021,50-54,Women,5790,0,0
25/04/2021,01/05/2021,55-59,Men,3994,0,0
25/04/2021,01/05/2021,55-59,Not Binary,15,0,0
25/04/2021,01/05/2021,55-59,Women,5237,0,0
25/04/2021,01/05/2021,60-64,Men,3444,0,0
25/04/2021,01/05/2021,60-64,Not Binary,0,0,0
25/04/2021,01/05/2021,60-64,Women,4863,0,0
25/04/2021,01/05/2021,65-69,Men,2904,0,0
25/04/2021,01/05/2021,65-69,Not Binary,0,0,0
25/04/2021,01/05/2021,65-69,Women,3559,0,0
25/04/2021,01/05/2021,70-74,Men,2169,0,0
25/04/2021,01/05/2021,70-74,Not Binary,0,0,0
25/04/2021,01/05/2021,70-74,Women,2447,0,0
25/04/2021,01/05/2021,75-79,Men,1065,0,0
25/04/2021,01/05/2021,75-79,Not Binary,0,0,0
25/04/2021,01/05/2021,75-79,Women,1167,0,0
25/04/2021,01/05/2021,80+,Men,1272,0,0
25/04/2021,01/05/2021,80+,Not Binary,0,0,0
25/04/2021,01/05/2021,80+,Women,2085,0,0
25/04/2021,01/05/2021,NULL,Men,5574,25,0
25/04/2021,01/05/2021,NULL,Not Binary,157,0,0
25/04/2021,01/05/2021,NULL,Women,3411,0,0
02/05/2021,08/05/2021,0-19,Men,32900,72,0
02/05/2021,08/05/2021,0-19,Not Binary,275,0,0
02/05/2021,08/05/2021,0-19,Women,34938,91,0
02/05/2021,08/05/2021,20-24,Men,4758,0,0
02/05/2021,08/05/2021,20-24,Not Binary,68,0,0
02/05/2021,08/05/2021,20-24,Women,5871,0,0
02/05/2021,08/05/2021,25-29,Men,6095,0,0
02/05/2021,08/05/2021,25-29,Not Binary,92,0,0
02/05/2021,08/05/2021,25-29,Women,7548,0,0
02/05/2021,08/05/2021,30-34,Men,6787,0,0
02/05/2021,08/05/2021,30-34,Not Binary,102,0,0
02/05/2021,08/05/2021,30-34,Women,8262,0,0
02/05/2021,08/05/2021,35-39,Men,6402,0,0
02/05/2021,08/05/2021,35-39,Not Binary,86,0,0
02/05/2021,08/05/2021,35-39,Women,7410,0,0
02/05/2021,08/05/2021,40-44,Men,5835,0,0
02/05/2021,08/05/2021,40-44,Not Binary,57,0,0
02/05/2021,08/05/2021,40-44,Women,6838,0,0
02/05/2021,08/05/2021,45-49,Men,5460,0,0
02/05/2021,08/05/2021,45-49,Not Binary,52,0,0
02/05/2021,08/05/2021,45-49,Women,6495,0,0
02/05/2021,08/05/2021,50-54,Men,4369,0,0
02/05/2021,08/05/2021,50-54,Not Binary,30,0,0
02/05/2021,08/05/2021,50-54,Women,5553,0,0
02/05/2021,08/05/2021,55-59,Men,3745,0,0
02/05/2021,08/05/2021,55-59,Not Binary,21,0,0
02/05/2021,08/05/2021,55-59,Women,5101,0,0
02/05/2021,08/05/2021,60-64,Men,3225,0,0
02/05/2021,08/05/2021,60-64,Not Binary,0,0,0
02/05/2021,08/05/2021,60-64,Women,4760,0,0
02/05/2021,08/05/2021,65-69,Men,2758,0,0
02/05/2021,08/05/2021,65-69,Not Binary,0,0,0
02/05/2021,08/05/2021,65-69,Women,3486,0,0
02/05/2021,08/05/2021,70-74,Men,2026,0,0
02/05/2021,08/05/2021,70-74,Not Binary,0,0,0
02/05/2021,08/05/2021,70-74,Women,2432,0,0
02/05/2021,08/05/2021,75-79,Men,981,0,0
02/05/2021,08/05/2021,75-79,Women,1149,0,0
02/05/2021,08/05/2021,80+,Men,1327,0,0
02/05/2021,08/05/2021,80+,Not Binary,0,0,0
02/05/2021,08/05/2021,80+,Women,2448,0,0
02/05/2021,08/05/2021,NULL,Men,4383,18,0
02/05/2021,08/05/2021,NULL,Not Binary,146,0,0
02/05/2021,08/05/2021,NULL,Women,3098,0,0
09/05/2021,15/05/2021,0-19,Men,28242,67,0
09/05/2021,15/05/2021,0-19,Not Binary,177,0,0
09/05/2021,15/05/2021,0-19,Women,27455,62,0
09/05/2021,15/05/2021,20-24,Men,4337,0,0
09/05/2021,15/05/2021,20-24,Not Binary,67,0,0
09/05/2021,15/05/2021,20-24,Women,5096,0,0
09/05/2021,15/05/2021,25-29,Men,5573,0,0
09/05/2021,15/05/2021,25-29,Not Binary,84,0,0
09/05/2021,15/05/2021,25-29,Women,6350,0,0
09/05/2021,15/05/2021,30-34,Men,5892,0,0
09/05/2021,15/05/2021,30-34,Not Binary,84,0,0
09/05/2021,15/05/2021,30-34,Women,6408,0,0
09/05/2021,15/05/2021,35-39,Men,5290,0,0
09/05/2021,15/05/2021,35-39,Not Binary,90,0,0
09/05/2021,15/05/2021,35-39,Women,5673,0,0
09/05/2021,15/05/2021,40-44,Men,4880,0,0
09/05/2021,15/05/2021,40-44,Not Binary,61,0,0
09/05/2021,15/05/2021,40-44,Women,5117,0,0
09/05/2021,15/05/2021,45-49,Men,4726,0,0
09/05/2021,15/05/2021,45-49,Not Binary,35,0,0
09/05/2021,15/05/2021,45-49,Women,5246,0,0
09/05/2021,15/05/2021,50-54,Men,3747,0,0
09/05/2021,15/05/2021,50-54,Not Binary,34,0,0
09/05/2021,15/05/2021,50-54,Women,4678,0,0
09/05/2021,15/05/2021,55-59,Men,3306,0,0
09/05/2021,15/05/2021,55-59,Not Binary,0,0,0
09/05/2021,15/05/2021,55-59,Women,4330,0,0
09/05/2021,15/05/2021,60-64,Men,2883,0,0
09/05/2021,15/05/2021,60-64,Not Binary,0,0,0
09/05/2021,15/05/2021,60-64,Women,3963,0,0
09/05/2021,15/05/2021,65-69,Men,2361,0,0
09/05/2021,15/05/2021,65-69,Not Binary,0,0,0
09/05/2021,15/05/2021,65-69,Women,2905,0,0
09/05/2021,15/05/2021,70-74,Men,1747,0,0
09/05/2021,15/05/2021,70-74,Not Binary,0,0,0
09/05/2021,15/05/2021,70-74,Women,1997,0,0
09/05/2021,15/05/2021,75-79,Men,814,0,0
09/05/2021,15/05/2021,75-79,Not Binary,0,0,0
09/05/2021,15/05/2021,75-79,Women,851,0,0
09/05/2021,15/05/2021,80+,Men,947,0,0
09/05/2021,15/05/2021,80+,Not Binary,0,0,0
09/05/2021,15/05/2021,80+,Women,1487,0,0
09/05/2021,15/05/2021,NULL,Men,4159,0,0
09/05/2021,15/05/2021,NULL,Not Binary,176,0,0
09/05/2021,15/05/2021,NULL,Women,2889,0,0
16/05/2021,22/05/2021,0-19,Men,17371,25,0
16/05/2021,22/05/2021,0-19,Not Binary,129,0,0
16/05/2021,22/05/2021,0-19,Women,17704,31,0
16/05/2021,22/05/2021,20-24,Men,4007,0,0
16/05/2021,22/05/2021,20-24,Not Binary,51,0,0
16/05/2021,22/05/2021,20-24,Women,4338,0,0
16/05/2021,22/05/2021,25-29,Men,4941,0,0
16/05/2021,22/05/2021,25-29,Not Binary,66,0,0
16/05/2021,22/05/2021,25-29,Women,5459,0,0
16/05/2021,22/05/2021,30-34,Men,4986,0,0
16/05/2021,22/05/2021,30-34,Not Binary,62,0,0
16/05/2021,22/05/2021,30-34,Women,5347,0,0
16/05/2021,22/05/2021,35-39,Men,4612,0,0
16/05/2021,22/05/2021,35-39,Not Binary,52,0,0
16/05/2021,22/05/2021,35-39,Women,4525,0,0
16/05/2021,22/05/2021,40-44,Men,4033,0,0
16/05/2021,22/05/2021,40-44,Not Binary,40,0,0
16/05/2021,22/05/2021,40-44,Women,4261,0,0
16/05/2021,22/05/2021,45-49,Men,4011,0,0
16/05/2021,22/05/2021,45-49,Not Binary,27,0,0
16/05/2021,22/05/2021,45-49,Women,4377,0,0
16/05/2021,22/05/2021,50-54,Men,3383,0,0
16/05/2021,22/05/2021,50-54,Not Binary,16,0,0
16/05/2021,22/05/2021,50-54,Women,4097,0,0
16/05/2021,22/05/2021,55-59,Men,2999,0,0
16/05/2021,22/05/2021,55-59,Not Binary,15,0,0
16/05/2021,22/05/2021,55-59,Women,3955,0,0
16/05/2021,22/05/2021,60-64,Men,2765,0,0
16/05/2021,22/05/2021,60-64,Not Binary,0,0,0
16/05/2021,22/05/2021,60-64,Women,3690,0,0
16/05/2021,22/05/2021,65-69,Men,2148,0,0
16/05/2021,22/05/2021,65-69,Not Binary,0,0,0
16/05/2021,22/05/2021,65-69,Women,2730,0,0
16/05/2021,22/05/2021,70-74,Men,1606,0,0
16/05/2021,22/05/2021,70-74,Not Binary,0,0,0
16/05/2021,22/05/2021,70-74,Women,1854,0,0
16/05/2021,22/05/2021,75-79,Men,745,0,0
16/05/2021,22/05/2021,75-79,Not Binary,0,0,0
16/05/2021,22/05/2021,75-79,Women,843,0,0
16/05/2021,22/05/2021,80+,Men,890,0,0
16/05/2021,22/05/2021,80+,Not Binary,0,0,0
16/05/2021,22/05/2021,80+,Women,1700,0,0
16/05/2021,22/05/2021,NULL,Men,3479,35,0
16/05/2021,22/05/2021,NULL,Not Binary,185,0,0
16/05/2021,22/05/2021,NULL,Women,2934,0,0
23/05/2021,29/05/2021,0-19,Men,25053,22,0
23/05/2021,29/05/2021,0-19,Not Binary,178,0,0
23/05/2021,29/05/2021,0-19,Women,25143,33,0
23/05/2021,29/05/2021,20-24,Men,4885,0,0
23/05/2021,29/05/2021,20-24,Not Binary,66,0,0
23/05/2021,29/05/2021,20-24,Women,5422,0,0
23/05/2021,29/05/2021,25-29,Men,5833,0,0
23/05/2021,29/05/2021,25-29,Not Binary,73,0,0
23/05/2021,29/05/2021,25-29,Women,6500,0,0
23/05/2021,29/05/2021,30-34,Men,6139,0,0
23/05/2021,29/05/2021,30-34,Not Binary,86,0,0
23/05/2021,29/05/2021,30-34,Women,6632,0,0
23/05/2021,29/05/2021,35-39,Men,5755,0,0
23/05/2021,29/05/2021,35-39,Not Binary,69,0,0
23/05/2021,29/05/2021,35-39,Women,5719,0,0
23/05/2021,29/05/2021,40-44,Men,5230,0,0
23/05/2021,29/05/2021,40-44,Not Binary,52,0,0
23/05/2021,29/05/2021,40-44,Women,5300,0,0
23/05/2021,29/05/2021,45-49,Men,4889,0,0
23/05/2021,29/05/2021,45-49,Not Binary,34,0,0
23/05/2021,29/05/2021,45-49,Women,5165,0,0
23/05/2021,29/05/2021,50-54,Men,4020,0,0
23/05/2021,29/05/2021,50-54,Not Binary,24,0,0
23/05/2021,29/05/2021,50-54,Women,4813,0,0
23/05/2021,29/05/2021,55-59,Men,3613,0,0
23/05/2021,29/05/2021,55-59,Not Binary,28,0,0
23/05/2021,29/05/2021,55-59,Women,4661,0,0
23/05/2021,29/05/2021,60-64,Men,3194,0,0
23/05/2021,29/05/2021,60-64,Not Binary,16,0,0
23/05/2021,29/05/2021,60-64,Women,4500,0,0
23/05/2021,29/05/2021,65-69,Men,2999,0,0
23/05/2021,29/05/2021,65-69,Not Binary,0,0,0
23/05/2021,29/05/2021,65-69,Women,3728,0,0
23/05/2021,29/05/2021,70-74,Men,2350,0,0
23/05/2021,29/05/2021,70-74,Not Binary,0,0,0
23/05/2021,29/05/2021,70-74,Women,2634,0,0
23/05/2021,29/05/2021,75-79,Men,1115,0,0
23/05/2021,29/05/2021,75-79,Not Binary,0,0,0
23/05/2021,29/05/2021,75-79,Women,1283,0,0
23/05/2021,29/05/2021,80+,Men,1353,0,0
23/05/2021,29/05/2021,80+,Not Binary,0,0,0
23/05/2021,29/05/2021,80+,Women,2681,0,0
23/05/2021,29/05/2021,NULL,Men,4876,0,0
23/05/2021,29/05/2021,NULL,Not Binary,186,0,0
23/05/2021,29/05/2021,NULL,Women,4767,0,0
30/05/2021,05/06/2021,0-19,Men,8248,0,0
30/05/2021,05/06/2021,0-19,Not Binary,95,0,0
30/05/2021,05/06/2021,0-19,Women,8502,0,0
30/05/2021,05/06/2021,20-24,Men,4506,0,0
30/05/2021,05/06/2021,20-24,Not Binary,61,0,0
30/05/2021,05/06/2021,20-24,Women,5036,0,0
30/05/2021,05/06/2021,25-29,Men,4815,0,0
30/05/2021,05/06/2021,25-29,Not Binary,70,0,0
30/05/2021,05/06/2021,25-29,Women,5255,0,0
30/05/2021,05/06/2021,30-34,Men,5182,0,0
30/05/2021,05/06/2021,30-34,Not Binary,75,0,0
30/05/2021,05/06/2021,30-34,Women,5292,0,0
30/05/2021,05/06/2021,35-39,Men,4786,0,0
30/05/2021,05/06/2021,35-39,Not Binary,63,0,0
30/05/2021,05/06/2021,35-39,Women,4627,0,0
30/05/2021,05/06/2021,40-44,Men,4666,0,0
30/05/2021,05/06/2021,40-44,Not Binary,45,0,0
30/05/2021,05/06/2021,40-44,Women,4239,0,0
30/05/2021,05/06/2021,45-49,Men,4831,0,0
30/05/2021,05/06/2021,45-49,Not Binary,23,0,0
30/05/2021,05/06/2021,45-49,Women,4484,0,0
30/05/2021,05/06/2021,50-54,Men,4171,0,0
30/05/2021,05/06/2021,50-54,Not Binary,22,0,0
30/05/2021,05/06/2021,50-54,Women,4296,0,0
30/05/2021,05/06/2021,55-59,Men,3523,0,0
30/05/2021,05/06/2021,55-59,Not Binary,16,0,0
30/05/2021,05/06/2021,55-59,Women,3930,0,0
30/05/2021,05/06/2021,60-64,Men,3146,0,0
30/05/2021,05/06/2021,60-64,Not Binary,0,0,0
30/05/2021,05/06/2021,60-64,Women,3946,0,0
30/05/2021,05/06/2021,65-69,Men,2762,0,0
30/05/2021,05/06/2021,65-69,Not Binary,0,0,0
30/05/2021,05/06/2021,65-69,Women,3214,0,0
30/05/2021,05/06/2021,70-74,Men,2133,0,0
30/05/2021,05/06/2021,70-74,Not Binary,0,0,0
30/05/2021,05/06/2021,70-74,Women,2480,0,0
30/05/2021,05/06/2021,75-79,Men,1008,0,0
30/05/2021,05/06/2021,75-79,Not Binary,0,0,0
30/05/2021,05/06/2021,75-79,Women,1033,0,0
30/05/2021,05/06/2021,80+,Men,1085,0,0
30/05/2021,05/06/2021,80+,Not Binary,0,0,0
30/05/2021,05/06/2021,80+,Women,1983,0,0
30/05/2021,05/06/2021,NULL,Men,4923,0,0
30/05/2021,05/06/2021,NULL,Not Binary,438,0,0
30/05/2021,05/06/2021,NULL,Women,5450,0,0
06/06/2021,12/06/2021,0-19,Men,7107,15,0
06/06/2021,12/06/2021,0-19,Not Binary,91,0,0
06/06/2021,12/06/2021,0-19,Women,7243,0,0
06/06/2021,12/06/2021,20-24,Men,4959,0,0
06/06/2021,12/06/2021,20-24,Not Binary,48,0,0
06/06/2021,12/06/2021,20-24,Women,4891,0,0
06/06/2021,12/06/2021,25-29,Men,5031,0,0
06/06/2021,12/06/2021,25-29,Not Binary,58,0,0
06/06/2021,12/06/2021,25-29,Women,5049,0,0
06/06/2021,12/06/2021,30-34,Men,5405,0,0
06/06/2021,12/06/2021,30-34,Not Binary,62,0,0
06/06/2021,12/06/2021,30-34,Women,4859,0,0
06/06/2021,12/06/2021,35-39,Men,4753,0,0
06/06/2021,12/06/2021,35-39,Not Binary,49,0,0
06/06/2021,12/06/2021,35-39,Women,4211,0,0
06/06/2021,12/06/2021,40-44,Men,4689,0,0
06/06/2021,12/06/2021,40-44,Not Binary,44,0,0
06/06/2021,12/06/2021,40-44,Women,4113,0,0
06/06/2021,12/06/2021,45-49,Men,4963,0,0
06/06/2021,12/06/2021,45-49,Not Binary,39,0,0
06/06/2021,12/06/2021,45-49,Women,4395,0,0
06/06/2021,12/06/2021,50-54,Men,4166,0,0
06/06/2021,12/06/2021,50-54,Not Binary,24,0,0
06/06/2021,12/06/2021,50-54,Women,4137,0,0
06/06/2021,12/06/2021,55-59,Men,3527,0,0
06/06/2021,12/06/2021,55-59,Not Binary,0,0,0
06/06/2021,12/06/2021,55-59,Women,3864,0,0
06/06/2021,12/06/2021,60-64,Men,3077,0,0
06/06/2021,12/06/2021,60-64,Not Binary,0,0,0
06/06/2021,12/06/2021,60-64,Women,3686,0,0
06/06/2021,12/06/2021,65-69,Men,2735,0,0
06/06/2021,12/06/2021,65-69,Not Binary,0,0,0
06/06/2021,12/06/2021,65-69,Women,3008,0,0
06/06/2021,12/06/2021,70-74,Men,2158,0,0
06/06/2021,12/06/2021,70-74,Not Binary,0,0,0
06/06/2021,12/06/2021,70-74,Women,2194,0,0
06/06/2021,12/06/2021,75-79,Men,911,0,0
06/06/2021,12/06/2021,75-79,Not Binary,0,0,0
06/06/2021,12/06/2021,75-79,Women,892,0,0
06/06/2021,12/06/2021,80+,Men,871,0,0
06/06/2021,12/06/2021,80+,Not Binary,0,0,0
06/06/2021,12/06/2021,80+,Women,1426,0,0
06/06/2021,12/06/2021,NULL,Men,6649,0,0
06/06/2021,12/06/2021,NULL,Not Binary,541,0,0
06/06/2021,12/06/2021,NULL,Women,6134,0,0
13/06/2021,19/06/2021,0-19,Men,8758,50,0
13/06/2021,19/06/2021,0-19,Not Binary,298,0,0
13/06/2021,19/06/2021,0-19,Women,9627,45,0
13/06/2021,19/06/2021,20-24,Men,4989,0,0
13/06/2021,19/06/2021,20-24,Not Binary,102,0,0
13/06/2021,19/06/2021,20-24,Women,5517,0,0
13/06/2021,19/06/2021,25-29,Men,5160,0,0
13/06/2021,19/06/2021,25-29,Not Binary,102,0,0
13/06/2021,19/06/2021,25-29,Women,5304,0,0
13/06/2021,19/06/2021,30-34,Men,5624,0,0
13/06/2021,19/06/2021,30-34,Not Binary,119,0,0
13/06/2021,19/06/2021,30-34,Women,5305,0,0
13/06/2021,19/06/2021,35-39,Men,5324,0,0
13/06/2021,19/06/2021,35-39,Not Binary,85,0,0
13/06/2021,19/06/2021,35-39,Women,4644,0,0
13/06/2021,19/06/2021,40-44,Men,4982,0,0
13/06/2021,19/06/2021,40-44,Not Binary,77,0,0
13/06/2021,19/06/2021,40-44,Women,4757,0,0
13/06/2021,19/06/2021,45-49,Men,5411,0,0
13/06/2021,19/06/2021,45-49,Not Binary,71,0,0
13/06/2021,19/06/2021,45-49,Women,5178,0,0
13/06/2021,19/06/2021,50-54,Men,4625,0,0
13/06/2021,19/06/2021,50-54,Not Binary,61,0,0
13/06/2021,19/06/2021,50-54,Women,4831,0,0
13/06/2021,19/06/2021,55-59,Men,3834,0,0
13/06/2021,19/06/2021,55-59,Not Binary,57,0,0
13/06/2021,19/06/2021,55-59,Women,4121,0,0
13/06/2021,19/06/2021,60-64,Men,3386,0,0
13/06/2021,19/06/2021,60-64,Not Binary,42,0,0
13/06/2021,19/06/2021,60-64,Women,4237,0,0
13/06/2021,19/06/2021,65-69,Men,2988,0,0
13/06/2021,19/06/2021,65-69,Not Binary,19,0,0
13/06/2021,19/06/2021,65-69,Women,3415,0,0
13/06/2021,19/06/2021,70-74,Men,2221,0,0
13/06/2021,19/06/2021,70-74,Not Binary,24,0,0
13/06/2021,19/06/2021,70-74,Women,2426,0,0
13/06/2021,19/06/2021,75-79,Men,955,0,0
13/06/2021,19/06/2021,75-79,Not Binary,0,0,0
13/06/2021,19/06/2021,75-79,Women,978,0,0
13/06/2021,19/06/2021,80+,Men,883,0,0
13/06/2021,19/06/2021,80+,Not Binary,0,0,0
13/06/2021,19/06/2021,80+,Women,1611,0,0
13/06/2021,19/06/2021,NULL,Men,4621,0,0
13/06/2021,19/06/2021,NULL,Not Binary,1298,0,0
13/06/2021,19/06/2021,NULL,Women,4963,0,0
20/06/2021,26/06/2021,0-19,Men,23434,278,0
20/06/2021,26/06/2021,0-19,Not Binary,1176,0,0
20/06/2021,26/06/2021,0-19,Women,26270,277,0
20/06/2021,26/06/2021,20-24,Men,6351,0,0
20/06/2021,26/06/2021,20-24,Not Binary,249,0,0
20/06/2021,26/06/2021,20-24,Women,7011,17,0
20/06/2021,26/06/2021,25-29,Men,6821,18,0
20/06/2021,26/06/2021,25-29,Not Binary,259,0,0
20/06/2021,26/06/2021,25-29,Women,7094,19,0
20/06/2021,26/06/2021,30-34,Men,7510,0,0
20/06/2021,26/06/2021,30-34,Not Binary,302,0,0
20/06/2021,26/06/2021,30-34,Women,7229,15,0
20/06/2021,26/06/2021,35-39,Men,7033,0,0
20/06/2021,26/06/2021,35-39,Not Binary,254,0,0
20/06/2021,26/06/2021,35-39,Women,7038,0,0
20/06/2021,26/06/2021,40-44,Men,7365,21,0
